Year,Age,Sex,Country,Population
2110, 30-34,Total,Scotland,258974.0
2110, 35-39,Total,Scotland,268124.0
2110, 40-44,Total,Scotland,273225.0
2110, 45-49,Total,Scotland,277071.0
2110, 50-54,Total,Scotland,283457.0
2110, 55-59,Total,Scotland,294537.0
2110, 60-64,Total,Scotland,305437.0
2110, 65-69,Total,Scotland,306279.0
2110, 70-74,Total,Scotland,293050.0
2110, 75-79,Total,Scotland,274942.0
2110, 80-84,Total,Scotland,250737.0
2110, 85-89,Total,Scotland,209355.0
2110, 90-94,Total,Scotland,161620.0
2110, 95-99,Total,Scotland,86105.0
2110, 100 & over,Total,Scotland,22894.0
2110,All ages,Total,Scotland,4744032.0
2111,  0-4,Total,Scotland,165772.0
2111,  5-9,Total,Scotland,172734.0
2111, 10-14,Total,Scotland,178552.0
2111, 15-19,Total,Scotland,187761.0
2111, 20-24,Total,Scotland,224451.0
2111, 25-29,Total,Scotland,244684.0
2111, 30-34,Total,Scotland,258178.99999999997
2111, 35-39,Total,Scotland,267844.0
2111, 40-44,Total,Scotland,273060.0
2111, 45-49,Total,Scotland,276551.0
2111, 50-54,Total,Scotland,281957.0
2111, 55-59,Total,Scotland,291985.0
2111, 60-64,Total,Scotland,303305.0
2111, 65-69,Total,Scotland,306150.0
2111, 70-74,Total,Scotland,294289.0
2111, 75-79,Total,Scotland,274987.0
2111, 80-84,Total,Scotland,250654.0
2111, 85-89,Total,Scotland,209803.0
2111, 90-94,Total,Scotland,158712.0
2111, 95-99,Total,Scotland,86496.0
2111, 100 & over,Total,Scotland,23844.0
2111,All ages,Total,Scotland,4731770.0
2112,  0-4,Total,Scotland,165339.0
2112,  5-9,Total,Scotland,172443.0
2112, 10-14,Total,Scotland,178195.0
2112, 15-19,Total,Scotland,187076.0
2112, 20-24,Total,Scotland,223323.0
2112, 25-29,Total,Scotland,243420.0
2112, 30-34,Total,Scotland,257273.00000000003
2112, 35-39,Total,Scotland,267481.0
2112, 40-44,Total,Scotland,272911.0
2112, 45-49,Total,Scotland,276162.0
2112, 50-54,Total,Scotland,280682.0
2112, 55-59,Total,Scotland,289582.0
2112, 60-64,Total,Scotland,300967.0
2112, 65-69,Total,Scotland,305588.0
2112, 70-74,Total,Scotland,295454.0
2112, 75-79,Total,Scotland,275311.0
2112, 80-84,Total,Scotland,250616.0
2112, 85-89,Total,Scotland,210708.0
2112, 90-94,Total,Scotland,156213.0
2112, 95-99,Total,Scotland,86564.0
2112, 100 & over,Total,Scotland,24534.0
2112,All ages,Total,Scotland,4719842.0
2113,  0-4,Total,Scotland,164869.0
2113,  5-9,Total,Scotland,172129.0
2113, 10-14,Total,Scotland,177869.0
2113, 15-19,Total,Scotland,186466.0
2113, 20-24,Total,Scotland,222270.0
2113, 25-29,Total,Scotland,242158.0
2113, 30-34,Total,Scotland,256257.99999999997
2113, 35-39,Total,Scotland,267014.0
2113, 40-44,Total,Scotland,272772.0
2113, 45-49,Total,Scotland,275873.0
2113, 50-54,Total,Scotland,279621.0
2113, 55-59,Total,Scotland,287394.0
2113, 60-64,Total,Scotland,298458.0
2113, 65-69,Total,Scotland,304601.0
2113, 70-74,Total,Scotland,296454.0
2113, 75-79,Total,Scotland,275952.0
2113, 80-84,Total,Scotland,250621.0
2113, 85-89,Total,Scotland,211597.0
2113, 90-94,Total,Scotland,154320.0
2113, 95-99,Total,Scotland,86545.0
2113, 100 & over,Total,Scotland,25045.0
2113,All ages,Total,Scotland,4708286.0
2114,  0-4,Total,Scotland,164367.0
2114,  5-9,Total,Scotland,171794.0
2114, 10-14,Total,Scotland,177561.0
2114, 15-19,Total,Scotland,185939.0
2114, 20-24,Total,Scotland,221296.0
2114, 25-29,Total,Scotland,240894.0
2114, 30-34,Total,Scotland,255160.0
2114, 35-39,Total,Scotland,266449.0
2114, 40-44,Total,Scotland,272606.0
2114, 45-49,Total,Scotland,275677.0
2114, 50-54,Total,Scotland,278752.0
2114, 55-59,Total,Scotland,285442.0
2114, 60-64,Total,Scotland,295874.0
2114, 65-69,Total,Scotland,303175.0
2114, 70-74,Total,Scotland,297211.0
2114, 75-79,Total,Scotland,276917.0
2114, 80-84,Total,Scotland,250687.0
2114, 85-89,Total,Scotland,212158.0
2114, 90-94,Total,Scotland,153440.0
2114, 95-99,Total,Scotland,86295.0
2114, 100 & over,Total,Scotland,25445.0
2114,All ages,Total,Scotland,4697139.0
2115,  0-4,Total,Scotland,163825.0
2115,  5-9,Total,Scotland,171427.0
2115, 10-14,Total,Scotland,177274.0
2115, 15-19,Total,Scotland,185478.0
2115, 20-24,Total,Scotland,220408.0
2115, 25-29,Total,Scotland,239663.0
2115, 30-34,Total,Scotland,253986.0
2115, 35-39,Total,Scotland,265773.0
2115, 40-44,Total,Scotland,272404.0
2115, 45-49,Total,Scotland,275507.0
2115, 50-54,Total,Scotland,278074.0
2115, 55-59,Total,Scotland,283731.0
2115, 60-64,Total,Scotland,293303.0
2115, 65-69,Total,Scotland,301397.0
2115, 70-74,Total,Scotland,297602.0
2115, 75-79,Total,Scotland,278167.0
2115, 80-84,Total,Scotland,250841.0
2115, 85-89,Total,Scotland,212522.0
2115, 90-94,Total,Scotland,153567.0
2115, 95-99,Total,Scotland,85549.0
2115, 100 & over,Total,Scotland,25884.0
2115,All ages,Total,Scotland,4686382.0
2116,  0-4,Total,Scotland,163251.0
2116,  5-9,Total,Scotland,171033.0
2116, 10-14,Total,Scotland,176984.0
2116, 15-19,Total,Scotland,185070.0
2116, 20-24,Total,Scotland,219605.0
2116, 25-29,Total,Scotland,238493.0
2116, 30-34,Total,Scotland,252758.0
2116, 35-39,Total,Scotland,264972.0
2116, 40-44,Total,Scotland,272137.0
2116, 45-49,Total,Scotland,275363.0
2116, 50-54,Total,Scotland,277579.0
2116, 55-59,Total,Scotland,282252.0
2116, 60-64,Total,Scotland,290798.0
2116, 65-69,Total,Scotland,299364.0
2116, 70-74,Total,Scotland,297584.0
2116, 75-79,Total,Scotland,279519.0
2116, 80-84,Total,Scotland,251156.0
2116, 85-89,Total,Scotland,212868.0
2116, 90-94,Total,Scotland,154481.0
2116, 95-99,Total,Scotland,84434.0
2116, 100 & over,Total,Scotland,26297.0
2116,All ages,Total,Scotland,4675998.0
2117,  0-4,Total,Scotland,162651.0
2117,  5-9,Total,Scotland,170597.0
2117, 10-14,Total,Scotland,176689.0
2117, 15-19,Total,Scotland,184704.0
2117, 20-24,Total,Scotland,218888.0
2117, 25-29,Total,Scotland,237385.0
2117, 30-34,Total,Scotland,251495.0
2117, 35-39,Total,Scotland,264062.0
2117, 40-44,Total,Scotland,271785.0
2117, 45-49,Total,Scotland,275233.0
2117, 50-54,Total,Scotland,277212.0
2117, 55-59,Total,Scotland,281003.0
2117, 60-64,Total,Scotland,288444.0
2117, 65-69,Total,Scotland,297125.0
2117, 70-74,Total,Scotland,297148.0
2117, 75-79,Total,Scotland,280800.0
2117, 80-84,Total,Scotland,251729.0
2117, 85-89,Total,Scotland,213250.0
2117, 90-94,Total,Scotland,155678.0
2117, 95-99,Total,Scotland,83557.0
2117, 100 & over,Total,Scotland,26536.0
2117,All ages,Total,Scotland,4665971.0
2118,  0-4,Total,Scotland,162031.0
2118,  5-9,Total,Scotland,170121.0
2118, 10-14,Total,Scotland,176374.0
2118, 15-19,Total,Scotland,184374.0
2118, 20-24,Total,Scotland,218260.0
2118, 25-29,Total,Scotland,236347.0
2118, 30-34,Total,Scotland,250228.0
2118, 35-39,Total,Scotland,263043.0
2118, 40-44,Total,Scotland,271328.0
2118, 45-49,Total,Scotland,275115.0
2118, 50-54,Total,Scotland,276942.0
2118, 55-59,Total,Scotland,279969.0
2118, 60-64,Total,Scotland,286301.0
2118, 65-69,Total,Scotland,294714.0
2118, 70-74,Total,Scotland,296289.0
2118, 75-79,Total,Scotland,281920.0
2118, 80-84,Total,Scotland,252590.0
2118, 85-89,Total,Scotland,213665.0
2118, 90-94,Total,Scotland,156843.0
2118, 95-99,Total,Scotland,83083.0
2118, 100 & over,Total,Scotland,26725.0
2118,All ages,Total,Scotland,4656262.0
2119,  0-4,Total,Scotland,161390.0
2119,  5-9,Total,Scotland,169613.0
2119, 10-14,Total,Scotland,176034.0
2119, 15-19,Total,Scotland,184064.0
2119, 20-24,Total,Scotland,217712.0
2119, 25-29,Total,Scotland,235385.0
2119, 30-34,Total,Scotland,248962.0
2119, 35-39,Total,Scotland,261942.0
2119, 40-44,Total,Scotland,270773.0
2119, 45-49,Total,Scotland,274965.0
2119, 50-54,Total,Scotland,276767.0
2119, 55-59,Total,Scotland,279126.0
2119, 60-64,Total,Scotland,284397.0
2119, 65-69,Total,Scotland,292226.0
2119, 70-74,Total,Scotland,295004.0
2119, 75-79,Total,Scotland,282811.0
2119, 80-84,Total,Scotland,253744.0
2119, 85-89,Total,Scotland,214126.0
2119, 90-94,Total,Scotland,157776.0
2119, 95-99,Total,Scotland,83214.0
2119, 100 & over,Total,Scotland,26835.0
2119,All ages,Total,Scotland,4646866.0
2120,  0-4,Total,Scotland,160741.0
2120,  5-9,Total,Scotland,169070.0
2120, 10-14,Total,Scotland,175664.0
2120, 15-19,Total,Scotland,183775.0
2120, 20-24,Total,Scotland,217236.0
2120, 25-29,Total,Scotland,234510.0
2120, 30-34,Total,Scotland,247728.0
2120, 35-39,Total,Scotland,260771.00000000003
2120, 40-44,Total,Scotland,270100.0
2120, 45-49,Total,Scotland,274778.0
2120, 50-54,Total,Scotland,276618.0
2120, 55-59,Total,Scotland,278472.0
2120, 60-64,Total,Scotland,282731.0
2120, 65-69,Total,Scotland,289753.0
2120, 70-74,Total,Scotland,293378.0
2120, 75-79,Total,Scotland,283348.0
2120, 80-84,Total,Scotland,255157.0
2120, 85-89,Total,Scotland,214662.0
2120, 90-94,Total,Scotland,158573.0
2120, 95-99,Total,Scotland,83861.0
2120, 100 & over,Total,Scotland,26812.0
2120,All ages,Total,Scotland,4637738.0
